C1 Kare             	throw               	pewa-               	
C2 Girawa           	throw               	ʔure-               	
C3 Munit            	throw               	peigal-             	
C4 Bemal            	throw               	amah-               	
C5 Sihan            	throw               	here-               	
C6 Gumalu           	throw               	tahule-              	
C7 Isebe            	throw               	dahuli-              	
C8 Amele            	throw               	hele-               	
C9 Bau              	throw               	dahur-               	
C10 Panim           	throw               	hele-                	
C11 Rapting         	throw               	fe-                 	
C12 Wamas           	throw               	fo-                 	
C13 Samosa          	throw               	fo-                 	
C14 Murupi          	throw               	fe-                 	
C15 Saruga          	throw               	fe-                 	
C16 Nake            	throw               	taru-               	
C17 Mosimo          	throw               	fo-                 	
C18 Garus           	throw               	feʔet-               	
C19 Yoidik          	throw               	fe-                 	
C20 Rempi           	throw               	he-                 	
C21 Bagupi          	throw               	taro-               	
C22 Silopi          	throw               	er-                 	
C23 Utu             	throw               	er-                 	
C24 Mawan           	throw               	itoure-             	
C25 Baimak          	throw               	tare-               	
C26 Matepi          	throw               	er-                 	
C27 Gal             	throw               	e-                  	
C28 Garuh           	throw               	mave uge-           	
C29 Kamba           	throw               	taur-               	
