D1 Bargam           	G-string            	tu:m      	
E1 Dimir            	G-string            	leŋabo    	
E2 Malas            	G-string            	sirup     	
E3 Bunabun          	G-string            	kinub     	
E4 Korak            	G-string            	sur       	
E5 Waskia           	G-string            	si:ru     	
F1 Pay              	G-string            	surub     	
F2 Pila             	G-string            	surub     	
F3 Maia             	G-string            	surub     	
F4 Tani             	G-string            	surub     	
F5 Mauwake          	G-string            	uru:ba    	
F6 Bepour           	G-string            	irub      	
F7 Moere            	G-string            	niru      	
F8 Kowaki           	G-string            	hoba      	
F9 Mawak            	G-string            	owa       	
F10 Hinihon         	G-string            	o:ba      	
F11 Musar           	G-string            	howa      	
F12 Wanambre        	G-string            	ukia      	
F13 Koguman         	G-string            	ibigoar   	
F14 Abasakur        	G-string            	tua       	
F15 Usan            	G-string            	oraw      	
F16 Yaben           	G-string            	bamu      	
F17 Yarawata        	G-string            	kula      	
F18 Bilakura        	G-string            	bamu      	
F19 Parawen         	G-string            	kura:     	
F20 Ukuriguma       	G-string            	karowa    	
F21 Amaimon         	G-string            	ku:la     	
