D1 Bargam           	betelnut            	masel     	
E1 Dimir            	betelnut            	boŋ       	2521
E2 Malas            	betelnut            	buku      	2521
E3 Bunabun          	betelnut            	buak      	2521
E4 Korak            	betelnut            	kad       	
E5 Waskia           	betelnut            	muri      	
F1 Pay              	betelnut            	nab       	2522
F2 Pila             	betelnut            	nab       	2522
F3 Maia             	betelnut            	ŋab       	2522
F4 Tani             	betelnut            	nab       	2522
F5 Mauwake          	betelnut            	pariba    	2523
F6 Bepour           	betelnut            	obor      	2523
F6 Bepour           	betelnut            	pari      	2523
F7 Moere            	betelnut            	bari      	2523
F8 Kowaki           	betelnut            	maʔasu    	2524
F9 Mawak            	betelnut            	maŋgosu   	2524
F10 Hinihon         	betelnut            	mend      	
F11 Musar           	betelnut            	pali      	2523
F12 Wanambre        	betelnut            	moŋgotu   	2524
F13 Koguman         	betelnut            	magauk    	
F14 Abasakur        	betelnut            	masa      	
F15 Usan            	(betelnut)          	naraw     	1979
F16 Yaben           	betelnut            	ma:du     	
F17 Yarawata        	(betelnut)          	nara      	1979
F18 Bilakura        	betelnut            	soula     	
F19 Parawen         	(betelnut)          	na:r̃a    	1979
F20 Ukuriguma       	betelnut            	nigara    	
F21 Amaimon         	betelnut            	auri      	
